8.199774114545768e-07,5.993401994233505e-06,0.0,0.0
5.939486986108528e-06,4.341306515675468e-05,-0.0013546528864216212,-0.009901467037452987
1.693107998433726e-05,0.00012375312314989178,-0.001679558960113208,-0.012276278945040102
3.374648860190263e-05,0.00024666077229341693,-0.001592515682266081,-0.011640058830898935
5.617431550473859e-05,0.0004099843373685377,-0.0014700917942005222,-0.01074523375195588
8.451174988038461e-05,0.0006133222834350119,-0.0015966968340334657,-0.010668609090345635
0.00011881749360808847,0.0008559404884089243,-0.0015691083344218473,-0.010226631120226603
0.00015892808302442595,0.0011366798578635534,-0.0014798117852913818,-0.009638325357036546
0.0002046644387905624,0.0014544873139055,-0.001388700039102466,-0.009062922192163553
0.0002558908296018449,0.0018085731270547198,-0.0013059300046945844,-0.008528655244065186
0.00031251460786112044,0.0021984074948439517,-0.001229467328551679,-0.008029600013262375
0.00037448034724832564,0.0026237003431486003,-0.00115767021986487,-0.007560306892876338
0.00044176723971494166,0.003084390067454415,-0.0010900109870064165,-0.007118308185014956
0.0005143880578726449,0.003580637222674321,-0.0010262744206886764,-0.006702064617772745
0.0005923884569953811,0.004112819861110661,-0.0009662597005043503,-0.006310145794812804
0.0006758463832109983,0.0046815298274410075,-0.0009097555463923332,-0.005941147272105052
0.0007648716133033655,0.005287570046269427,-0.0008565562637053947,-0.005593727998014451
0.000859605449225516,0.005931952847803098,-0.0008064679592505965,-0.00526662442367215
0.0009602205694037207,0.006615899325265818,-0.0007593085567531334,-0.0049586481638185
0.001066921033384742,0.007340839704461097,-0.0007149067880132943,-0.004668680734898648
0.0011799424369680058,0.008108414708102096,-0.0006731014090937634,-0.004395668437896676
0.00129955221611536,0.008920477903667779,-0.0006337405945101228,-0.004138617154203734
0.0014260500987454464,0.009779099052185684,-0.0005966813928678159,-0.003896591523108256
0.0015597687041804691,0.010686568562372333,-0.0005617892114209223,-0.003668738095344003
0.0017010742906495753,0.011645403169175002,-0.0005289373278004796,-0.0034543459751876383
0.0018503676518910914,0.012658351974467803,-0.0004980064296432652,-0.003252751041172482
0.0020080851645349214,0.013728398222764348,-0.0004688841811852371,-0.0030621998649594216
0.0021746999885863105,0.014858750469336579,-0.0004414648152634166,-0.002876809256185265
0.0023507234239749913,0.016052857126283432,-0.0004156487491908619,-0.00268937512912352
0.002536706426782162,0.01731464864686633,-0.00039134222309056624,-0.0025393766814216477
0.0027332412894145097,0.01864934128991117,-0.0003684569593757768,-0.002655514085473702
0.002940963489662276,0.02006350685407031,-0.00034690984213925444,-0.003387792736650047
0.003160553714259844,0.02155548658949808,-0.0003266226152896087,-0.0031913985983231495
0.00339274006326522,0.023079233701955987,-0.0003075215983366808,0.007980653185645984

0.003638300442291882,0.02452957953400614,-0.0002895374187937166,0.04812005359749172
0.0038980651503655673,0.02586037754773765,-0.00027260476022618286,0.05927794382567877
